layer,unit,description,similarity
avgpool,42,"Irish setter, red setter",0.4580078
avgpool,43,hartebeest,0.38357544
avgpool,44,beer glass,0.20578003
avgpool,45,ski mask,0.34091187
avgpool,46,chainlink fence,0.42364502
avgpool,47,workspace,0.18896484
avgpool,48,"ringneck snake, ring-necked snake, ring snake",0.24093628
avgpool,49,"African crocodile, Nile crocodile, Crocodylus niloticus",0.34579468
avgpool,50,laserjet,0.32110596
avgpool,51,"cheetah, chetah, Acinonyx jubatus",0.59243774
avgpool,52,ping-pong ball,0.26690674
avgpool,53,"rocking chair, rocker",0.30038452
avgpool,54,"bald eagle, American eagle, Haliaeetus leucocephalus",0.26535034
avgpool,55,"three-toed sloth, ai, Bradypus tridactylus",0.29449463
avgpool,56,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.49624634
avgpool,57,"wool, woolen, woollen",0.22070312
avgpool,58,"spider monkey, Ateles geoffroyi",0.8234253
avgpool,59,"lacewing, lacewing fly",0.20327759
avgpool,60,"Norwegian elkhound, elkhound",0.6279297
avgpool,61,"marimba, xylophone",0.28329468
avgpool,62,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",0.19534302
avgpool,63,barrels,0.42318726
avgpool,64,"pencil box, pencil case",0.38974
avgpool,65,"bullfrog, Rana catesbeiana",0.41427612
avgpool,66,"tobacco shop, tobacconist shop, tobacconist",0.37200928
avgpool,67,acoustic guitar,0.4577942
avgpool,68,green mamba,0.5782471
avgpool,69,"affenpinscher, monkey pinscher, monkey dog",0.29016113
avgpool,70,soccer ball,0.17175293
avgpool,71,whiskey jug,0.29174805
avgpool,72,"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",0.1421814
avgpool,73,planetarium,0.27157593
avgpool,74,crochet,0.29714966
avgpool,75,steam locomotive,0.466156
avgpool,76,speaker,0.22872925
avgpool,77,mosquito net,0.68218994
avgpool,78,gyromitra,0.4718628
avgpool,79,shopping cart,0.3696289
avgpool,80,pomegranate,0.5477295
avgpool,81,"rubber eraser, rubber, pencil eraser",0.20523071
avgpool,82,bee eater,0.2197876
avgpool,83,West Highland white terrier,0.31518555
avgpool,84,"dining table, board",0.28637695
avgpool,85,shopping basket,0.43203735
avgpool,86,"chambered nautilus, pearly nautilus, nautilus",0.340271
avgpool,87,"jackfruit, jak, jack",0.38201904
avgpool,88,moving van,0.24874878
avgpool,89,purses,0.18572998
avgpool,90,percussion,0.19857788
avgpool,91,"letter opener, paper knife, paperknife",0.34918213
avgpool,92,curly-coated retriever,0.58432007
avgpool,93,acorn squash,0.44335938
avgpool,94,"china cabinet, china closet",0.30010986
avgpool,95,infant,0.28857422
avgpool,96,window,0.269989
avgpool,97,cliff dwelling,0.29992676
avgpool,98,"Walker hound, Walker foxhound",0.71881104
avgpool,99,tile roof,0.17376709
avgpool,100,wire-haired fox terrier,0.24511719
avgpool,101,"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus",0.34732056
avgpool,102,"axolotl, mud puppy, Ambystoma mexicanum",0.37442017
avgpool,103,dinnerware,0.21221924
avgpool,104,missile,0.30685425
avgpool,105,homepage,0.31433105
avgpool,106,outfit,0.22903442
avgpool,107,"pick, plectrum, plectron",0.42199707
avgpool,108,hourglass,0.35302734
avgpool,109,typewriter keyboard,0.2131958
avgpool,110,"giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca",0.29681396
avgpool,111,suspension bridge,0.2428894
avgpool,112,"tiger shark, Galeocerdo cuvieri",0.2956543
avgpool,113,menus,0.25476074
avgpool,114,pottery,0.21542358
avgpool,115,acorn squash,0.14224243
avgpool,116,"quilt, comforter, comfort, puff",0.61242676
avgpool,117,"loupe, jeweler's loupe",0.21994019
avgpool,118,cliff dwelling,0.6392517
avgpool,119,overskirt,0.38259888
avgpool,120,"maze, labyrinth",0.5161133
avgpool,121,"notebook, notebook computer",0.39572144
avgpool,122,soccer ball,0.23513794
avgpool,123,tile roof,0.3757019
avgpool,124,Kerry blue terrier,0.53097534
avgpool,125,innocence,0.17782593
avgpool,126,"bagel, beigel",0.33483887
avgpool,127,Weimaraner,0.3999939
avgpool,128,"chiffonier, commode",0.20910645
avgpool,129,"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.26052856
avgpool,130,street sign,0.28726196
avgpool,131,"grand piano, grand",0.3687439
avgpool,132,"cicada, cicala",0.3855896
avgpool,133,"African grey, African gray, Psittacus erithacus",0.20907593
avgpool,134,"lipstick, lip rouge",0.3152771
avgpool,135,rhinoceros beetle,0.8539429
avgpool,136,"Tibetan terrier, chrysanthemum dog",0.32284546
avgpool,137,agaric,0.33309937
avgpool,138,"ringneck snake, ring-necked snake, ring snake",0.41275024
avgpool,139,sleeping bag,0.44854736
avgpool,140,"chiffonier, commode",1.0141907
avgpool,141,"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",0.29089355
avgpool,142,black grouse,0.24337769
avgpool,143,cassette player,0.29989624
avgpool,144,"piggy bank, penny bank",0.42816162
avgpool,145,glassware,0.32608032
avgpool,146,Kerry blue terrier,0.6902466
avgpool,147,candle,0.269104
avgpool,148,cuirass,0.43875122
avgpool,149,"spider monkey, Ateles geoffroyi",0.7135315
avgpool,150,motif,0.26419067
avgpool,151,hamper,0.40896606
avgpool,152,"squirrel monkey, Saimiri sciureus",0.42269897
avgpool,153,Weimaraner,0.41256714
avgpool,154,manufacturer,0.42889404
avgpool,155,gong,0.29244995
avgpool,156,"lynx, catamount",0.41415405
avgpool,157,"Angora, Angora rabbit",0.48638916
avgpool,158,potpie,0.3463745
avgpool,159,standard poodle,0.8673401
avgpool,160,monitors,0.46643066
avgpool,161,"walking stick, walkingstick, stick insect",0.24075317
avgpool,162,collier,0.33877563
avgpool,163,standard poodle,0.18920898
avgpool,164,rake,0.20596313
avgpool,165,steam locomotive,0.2921753
avgpool,166,"dogsled, dog sled, dog sleigh",0.5760498
avgpool,167,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",0.21026611
avgpool,168,geyser,0.84054565
avgpool,169,typewriter keyboard,0.617218
avgpool,170,"rock crab, Cancer irroratus",0.80926514
avgpool,171,"pitcher, ewer",0.32141113
avgpool,172,"proboscis monkey, Nasalis larvatus",0.43170166
avgpool,173,Yorkshire terrier,0.38900757
avgpool,174,manufacturer,0.29919434
avgpool,175,shower curtain,0.197052
avgpool,176,"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.2371521
avgpool,177,"bicycle-built-for-two, tandem bicycle, tandem",0.54281616
avgpool,178,"pineapple, ananas",0.5407715
avgpool,179,"bicycle-built-for-two, tandem bicycle, tandem",0.38516235
avgpool,180,butternut squash,0.39196777
avgpool,181,"African chameleon, Chamaeleo chamaeleon",0.18231201
avgpool,182,bustard,0.3482666
avgpool,183,"prayer rug, prayer mat",0.4768982
avgpool,184,"seat belt, seatbelt",0.24417114
avgpool,185,"dishrag, dishcloth",0.43841553
avgpool,186,"letter opener, paper knife, paperknife",0.2694702
avgpool,187,sail,0.20388794
avgpool,188,"computer keyboard, keypad",0.67181396
avgpool,189,zebra,0.3494873
avgpool,190,"thresher, thrasher, threshing machine",0.2932129
avgpool,191,school bus,0.5039673
avgpool,192,"washer, automatic washer, washing machine",0.344635
avgpool,193,"solar dish, solar collector, solar furnace",0.28771973
avgpool,194,"rocking chair, rocker",0.6234436
avgpool,195,"common newt, Triturus vulgaris",0.34423828
avgpool,196,"breastplate, aegis, egis",0.44345093
avgpool,197,"marimba, xylophone",0.42178345
avgpool,198,"washer, automatic washer, washing machine",0.26412964
avgpool,199,fireboat,0.15115356
avgpool,200,acorn squash,0.36828613
avgpool,201,"notebook, notebook computer",0.28085327
avgpool,202,"prairie chicken, prairie grouse, prairie fowl",0.5727539
avgpool,203,water tower,0.30688477
avgpool,204,croquet ball,0.35687256
avgpool,205,grille,0.23260498
avgpool,206,"lens cap, lens cover",0.25543213
avgpool,207,German short-haired pointer,0.34954834
avgpool,208,"brass, memorial tablet, plaque",0.3520813
avgpool,209,"barn spider, Araneus cavaticus",0.7984619
avgpool,210,spinning,0.1751709
avgpool,211,balloon,0.29452515
avgpool,212,Kerry blue terrier,0.51278687
avgpool,213,zoo,0.26211548
avgpool,214,"starfish, sea star",0.4064026
avgpool,215,"ballplayer, baseball player",0.4064026
avgpool,216,"oscilloscope, scope, cathode-ray oscilloscope, CRO",0.3859253
avgpool,217,"capuchin, ringtail, Cebus capucinus",0.51660156
avgpool,218,"box turtle, box tortoise",0.69540405
avgpool,219,abaya,0.51083374
avgpool,220,"ballplayer, baseball player",0.12863159
avgpool,221,rapeseed,0.30889893
avgpool,222,"computer keyboard, keypad",0.27017212
avgpool,223,"crib, cot",0.32022095
avgpool,224,boxes,0.22000122
avgpool,225,thimble,0.17718506
avgpool,226,panorama,0.4326172
avgpool,227,"hot pot, hotpot",0.20681763
avgpool,228,"doormat, welcome mat",0.16833496
avgpool,229,"hognose snake, puff adder, sand viper",0.31063843
avgpool,230,shoes,0.42687988
avgpool,231,steel drum,0.26083374
avgpool,232,participants,0.18215942
avgpool,233,citrus,0.29107666
avgpool,234,"European fire salamander, Salamandra salamandra",0.20690918
avgpool,235,"bearskin, busby, shako",0.3260498
avgpool,236,"brassiere, bra, bandeau",0.29611206
avgpool,237,"Angora, Angora rabbit",0.2427063
avgpool,238,instruments,0.23303223
avgpool,239,acoustic guitar,0.4588623
avgpool,240,"revolver, six-gun, six-shooter",0.22317505
avgpool,241,"hoopskirt, crinoline",0.24542236
avgpool,242,"Afghan hound, Afghan",0.68011475
avgpool,243,honeycomb,0.18008423
avgpool,244,steel drum,0.32159424
avgpool,245,black grouse,0.4371643
avgpool,246,"garter snake, grass snake",0.8939514
avgpool,247,"clog, geta, patten, sabot",0.25836182
avgpool,248,analog clock,0.38742065
avgpool,249,"stinkhorn, carrion fungus",0.4336548
avgpool,250,cliff dwelling,0.5650635
avgpool,251,custard apple,0.18136597
avgpool,252,"French horn, horn",0.38912964
avgpool,253,"Gila monster, Heloderma suspectum",0.27105713
avgpool,254,gymnastics,0.29714966
avgpool,255,wildlife,0.32843018
avgpool,256,"borzoi, Russian wolfhound",0.47329712
avgpool,257,"zucchini, courgette",0.42770386
avgpool,258,"stupa, tope",0.3456421
avgpool,259,"bullfrog, Rana catesbeiana",0.34976196
avgpool,260,"hand-held computer, hand-held microcomputer",0.306427
avgpool,261,"disk brake, disc brake",0.44622803
avgpool,262,swings,0.24737549
avgpool,263,black-and-tan coonhound,0.3265686
avgpool,264,guacamole,0.40560913
avgpool,265,"lacewing, lacewing fly",0.31350708
avgpool,266,Greater Swiss Mountain dog,0.7801819
avgpool,267,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",0.31796265
avgpool,268,bw,0.15420532
avgpool,269,ambulance,0.22219849
avgpool,270,"toilet tissue, toilet paper, bathroom tissue",0.20648193
avgpool,271,"Eskimo dog, husky",0.48284912
avgpool,272,ball,0.21789551
avgpool,273,jack-o'-lantern,0.19885254
avgpool,274,Greater Swiss Mountain dog,0.79489136
avgpool,275,"African elephant, Loxodonta africana",0.39852905
avgpool,276,"tiger shark, Galeocerdo cuvieri",0.62719727
avgpool,277,fireboat,0.61535645
avgpool,278,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",0.37020874
avgpool,279,sunglass,0.46923828
avgpool,280,flat-coated retriever,0.24798584
avgpool,281,sleeping bag,0.28063965
avgpool,282,typewriter keyboard,0.36376953
avgpool,283,"dogsled, dog sled, dog sleigh",0.46374512
avgpool,284,black grouse,0.17666626
avgpool,285,pomegranate,0.29055786
avgpool,286,"electric fan, blower",0.27505493
avgpool,287,forklift,0.25128174
avgpool,288,"night snake, Hypsiglena torquata",0.82818604
avgpool,289,"harmonica, mouth organ, harp, mouth harp",0.20593262
avgpool,290,"china cabinet, china closet",0.48373413
avgpool,291,"academic gown, academic robe, judge's robe",0.39123535
avgpool,292,"box turtle, box tortoise",0.3894043
avgpool,293,giant schnauzer,0.35513306
avgpool,294,carbonara,0.37997437
avgpool,295,birdhouse,0.22021484
avgpool,296,boxes,0.38381958
avgpool,297,"spider monkey, Ateles geoffroyi",0.31567383
avgpool,298,"tabby, tabby cat",0.21929932
avgpool,299,jigsaw puzzle,0.3972168
avgpool,300,knee pad,0.39849854
avgpool,301,soft-coated wheaten terrier,0.33032227
avgpool,302,whiskey jug,0.38375854
avgpool,303,"fire screen, fireguard",0.25891113
avgpool,304,namibia,0.24829102
avgpool,305,anemone fish,0.3449402
avgpool,306,barometer,0.27697754
avgpool,307,"spider monkey, Ateles geoffroyi",0.3477478
avgpool,308,"organ, pipe organ",0.43060303
avgpool,309,Rhodesian ridgeback,0.29971313
avgpool,310,"stinkhorn, carrion fungus",0.8456116
avgpool,311,"spider monkey, Ateles geoffroyi",0.7929077
avgpool,312,street sign,0.28512573
avgpool,313,manhole cover,0.24365234
avgpool,314,"black-footed ferret, ferret, Mustela nigripes",0.29278564
avgpool,315,"tiger shark, Galeocerdo cuvieri",0.3027649
avgpool,316,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",0.35714722
avgpool,317,cuirass,0.4512329
avgpool,318,mating,0.5112915
avgpool,319,totem pole,0.41375732
avgpool,320,"prayer rug, prayer mat",0.42416382
avgpool,321,"warplane, military plane",0.32318115
avgpool,322,"disk brake, disc brake",0.29077148
avgpool,323,Kerry blue terrier,1.1798401
avgpool,324,"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch",0.37734985
avgpool,325,"bathing cap, swimming cap",0.2672119
avgpool,326,dumbbell,0.20010376
avgpool,327,"pitcher, ewer",0.60162354
avgpool,328,"ostrich, Struthio camelus",0.3113098
avgpool,329,"tow truck, tow car, wrecker",0.21008301
avgpool,330,go-kart,0.3106079
avgpool,331,foods,0.3541565
avgpool,332,bassoon,0.52853394
avgpool,333,Australian terrier,0.4945984
avgpool,334,"candle, taper, wax light",0.21951294
avgpool,335,running shoe,0.23278809
avgpool,336,"lacewing, lacewing fly",0.3211975
avgpool,337,triceratops,0.49899292
avgpool,338,measuring cup,0.35577393
avgpool,339,"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour",0.27548218
avgpool,340,lorikeet,0.2732544
avgpool,341,"ballplayer, baseball player",0.3209839
avgpool,342,hay,0.1251831
avgpool,343,"pick, plectrum, plectron",0.23901367
avgpool,344,"limpkin, Aramus pictus",0.20700073
avgpool,345,"Angora, Angora rabbit",0.34606934
avgpool,346,hartebeest,0.5851135
avgpool,347,"rubber eraser, rubber, pencil eraser",0.282135
avgpool,348,"pitcher, ewer",0.46673584
avgpool,349,totem pole,0.43441772
avgpool,350,"tiger shark, Galeocerdo cuvieri",0.502594
avgpool,351,ceiling,0.28692627
avgpool,352,"rock python, rock snake, Python sebae",0.375885
avgpool,353,"feather boa, boa",0.45785522
avgpool,354,"academic gown, academic robe, judge's robe",0.28445435
avgpool,355,"prayer rug, prayer mat",0.5293579
avgpool,356,"washer, automatic washer, washing machine",0.39260864
avgpool,357,head cabbage,0.5888672
avgpool,358,Kerry blue terrier,0.58981323
avgpool,359,custard apple,0.32034302
avgpool,360,toolkit,0.38198853
avgpool,361,"long-horned beetle, longicorn, longicorn beetle",0.2899475
avgpool,362,digital clock,0.36090088
avgpool,363,barbell,0.25387573
avgpool,364,"chiffonier, commode",0.3821411
avgpool,365,"prayer rug, prayer mat",0.832489
avgpool,366,wire-haired fox terrier,0.2602539
avgpool,367,"academic gown, academic robe, judge's robe",0.30093384
avgpool,368,compaq,0.31097412
avgpool,369,totem pole,0.22366333
avgpool,370,"sea slug, nudibranch",0.5463257
avgpool,371,tarantula,0.4923706
avgpool,372,"coyote, prairie wolf, brush wolf, Canis latrans",0.23071289
avgpool,373,"hand-held computer, hand-held microcomputer",0.4360962
avgpool,374,oxcart,0.29794312
avgpool,375,"Scottish deerhound, deerhound",0.22351074
avgpool,376,"plane, carpenter's plane, woodworking plane",0.29776
avgpool,377,"microwave, microwave oven",0.18429565
avgpool,378,"sloth bear, Melursus ursinus, Ursus ursinus",0.45135498
avgpool,379,"indigo bunting, indigo finch, indigo bird, Passerina cyanea",0.5630188
avgpool,380,"hot pot, hotpot",0.24942017
avgpool,381,bookshelf,0.3710327
avgpool,382,"china cabinet, china closet",0.5166931
avgpool,383,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi",0.23703003
avgpool,384,parking meter,0.13253784
avgpool,385,swimming,0.36660767
avgpool,386,"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch",0.22109985
avgpool,387,"redshank, Tringa totanus",0.42626953
avgpool,388,"lumbermill, sawmill",0.27236938
avgpool,389,Irish water spaniel,0.17324829
avgpool,390,"hognose snake, puff adder, sand viper",0.96224976
avgpool,391,"slide rule, slipstick",0.5819702
avgpool,392,"thunder snake, worm snake, Carphophis amoenus",0.4095459
avgpool,393,chainlink fence,0.6036682
avgpool,394,cauliflower,0.3784485
avgpool,395,flags,0.22570801
avgpool,396,pizza,0.23303223
avgpool,397,"parallel bars, bars",0.24954224
avgpool,398,"starfish, sea star",0.33773804
avgpool,399,baboon,0.3050537
avgpool,400,broccoli,0.41937256
avgpool,401,scuba diver,0.42437744
avgpool,402,Greater Swiss Mountain dog,0.69711304
avgpool,403,"assault rifle, assault gun",0.35864258
avgpool,404,bathroom,0.44610596
avgpool,405,bottles,0.36087036
avgpool,406,totem pole,0.16015625
avgpool,407,"night snake, Hypsiglena torquata",0.38781738
avgpool,408,pretzel,0.2225647
avgpool,409,volleyball,0.3562317
avgpool,410,"Angora, Angora rabbit",0.21707153
avgpool,411,juvenile,0.23568726
avgpool,412,barrel,0.19610596
avgpool,413,barber chair,0.5058899
avgpool,414,socks,0.31573486
avgpool,415,"Walker hound, Walker foxhound",0.324646
avgpool,416,acorn squash,0.25146484
avgpool,417,"lycaenid, lycaenid butterfly",0.5288391
avgpool,418,"red wolf, maned wolf, Canis rufus, Canis niger",0.20455933
avgpool,419,"panpipe, pandean pipe, syrinx",0.20935059
avgpool,420,"bagel, beigel",0.493927
avgpool,421,"American alligator, Alligator mississipiensis",0.2704773
avgpool,422,"brambling, Fringilla montifringilla",0.6447449
avgpool,423,menus,0.4451294
avgpool,424,"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus",0.39785767
avgpool,425,"Polaroid camera, Polaroid Land camera",0.21966553
avgpool,426,"pool table, billiard table, snooker table",0.5583801
avgpool,427,"amphibian, amphibious vehicle",0.45703125
avgpool,428,"pool table, billiard table, snooker table",0.45370483
avgpool,429,"vizsla, Hungarian pointer",0.2447815
avgpool,430,musicians,0.51693726
avgpool,431,"rocking chair, rocker",0.6218262
avgpool,432,consomme,0.18603516
avgpool,433,Australian terrier,0.14733887
avgpool,434,"Gila monster, Heloderma suspectum",0.37670898
avgpool,435,landscapes,0.24179077
avgpool,436,Kerry blue terrier,0.41375732
avgpool,437,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",0.49386597
avgpool,438,brushes,0.35543823
avgpool,439,go-kart,0.18609619
avgpool,440,"hot pot, hotpot",0.4350891
avgpool,441,wooden spoon,0.3380127
avgpool,442,"maillot, tank suit",0.2880249
avgpool,443,"spider monkey, Ateles geoffroyi",0.7081299
avgpool,444,"sloth bear, Melursus ursinus, Ursus ursinus",0.35601807
avgpool,445,"spider monkey, Ateles geoffroyi",0.56362915
avgpool,446,"quilt, comforter, comfort, puff",0.48532104
avgpool,447,triumphal arch,0.4567871
avgpool,448,peacock,0.59375
avgpool,449,purple,0.24380493
avgpool,450,"crossword puzzle, crossword",0.6524048
avgpool,451,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",0.3006897
avgpool,452,"pay-phone, pay-station",0.2637024
avgpool,453,oil filter,0.17294312
avgpool,454,collier,0.55233765
avgpool,455,folding chair,0.2361145
avgpool,456,electric locomotive,0.60253906
avgpool,457,"brassiere, bra, bandeau",0.24224854
avgpool,458,plastic bag,0.4118042
avgpool,459,"Indian elephant, Elephas maximus",0.7524109
avgpool,460,"sea cucumber, holothurian",0.50286865
avgpool,461,"brambling, Fringilla montifringilla",0.1602478
avgpool,462,acorn squash,0.4807129
avgpool,463,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",0.589447
avgpool,464,"chiffonier, commode",0.3137207
avgpool,465,venice,0.23123169
avgpool,466,"American lobster, Northern lobster, Maine lobster, Homarus americanus",0.5543518
avgpool,467,broom,0.28500366
avgpool,468,"bathing cap, swimming cap",0.38061523
avgpool,469,cabbage butterfly,0.5064697
avgpool,470,"leaf beetle, chrysomelid",0.33187866
avgpool,471,"spider monkey, Ateles geoffroyi",0.8925171
avgpool,472,sewing machine,0.2793579
avgpool,473,oil filter,0.17849731
avgpool,474,black-and-tan coonhound,0.33184814
avgpool,475,"flute, transverse flute",0.36920166
avgpool,476,fiddler crab,0.22415161
avgpool,477,cabbage butterfly,0.25326538
avgpool,478,"skunk, polecat, wood pussy",0.4463501
avgpool,479,interior,0.28485107
avgpool,480,"aircraft carrier, carrier, flattop, attack aircraft carrier",0.3503723
avgpool,481,geyser,0.28341675
avgpool,482,"pencil box, pencil case",0.2911377
avgpool,483,badger,0.22210693
avgpool,484,bookshelf,0.5720825
avgpool,485,"affenpinscher, monkey pinscher, monkey dog",0.25
avgpool,486,"black stork, Ciconia nigra",0.2298584
avgpool,487,"common iguana, iguana, Iguana iguana",0.40805054
avgpool,488,mating,0.3475952
avgpool,489,barber chair,0.18884277
avgpool,490,plants,0.32614136
avgpool,491,"worm fence, snake fence, snake-rail fence, Virginia fence",0.23608398
avgpool,492,"green lizard, Lacerta viridis",0.86450195
avgpool,493,Sussex spaniel,0.26815796
avgpool,494,"gasmask, respirator, gas helmet",0.23587036
avgpool,495,"dogsled, dog sled, dog sleigh",0.18753052
avgpool,496,abacus,0.22225952
avgpool,497,Christmas stocking,0.19998169
avgpool,498,consomme,0.34643555
avgpool,499,"thunder snake, worm snake, Carphophis amoenus",0.37976074
avgpool,500,"cello, violoncello",0.16479492
avgpool,501,"prayer rug, prayer mat",0.1614685
avgpool,502,knitting,0.44122314
avgpool,503,ceiling,0.35287476
avgpool,504,"ringlet, ringlet butterfly",0.25872803
avgpool,505,"dishrag, dishcloth",0.26028442
avgpool,506,"lens cap, lens cover",0.20596313
avgpool,507,"barn spider, Araneus cavaticus",1.0031433
avgpool,508,obelisk,0.25613403
avgpool,509,mosquito net,0.52890015
avgpool,510,catamaran,0.3927002
avgpool,511,hornbill,0.38412476
